item,nombre,sku,nombredepa,marca,nombrecat,dieta,estado,image
28808,RAVIOLLI DE RICCOTTA,162229,Despensa,PASTA FRESCAS,Pastas Secas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/28808.JPG
28809,RAVIOLLI DE POLLO,162230,Despensa,PASTA FRESCAS,Pastas Secas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/28809.JPG
28807,TORTELLINI DE CARNE,162236,Despensa,PASTA FRESCAS,Pastas Secas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/28807.JPG
28805,SALSA PESTO SILVANA,162250,Despensa,PASTA FRESCAS,Aderezos Y Salsas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/28805.JPG
149016,MAHATMA SAFF  YELL RICE 10OZ,1740010507,Despensa,MAHATMA,Arroz Y Granos,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/149016.JPG
78129,MAHATMA BROWN RICE 1 LB,1740010510,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/78129.JPG
331789,MAHATMA BROWN RICE 2LBS,1740010535,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/331789.JPG
110386,MAHATMA RICE EXTRA LONG 1 LB ,1740010550,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/110386.JPG
45670,MAHATMA RICE EXTRA LONG 2LBS,1740010675,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/45670.JPG
3592,MAHATMA GOLD PARBOILE RICE 2LB,1740010679,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/3592.JPG
138683,MAHATMA JASMINE LONG RICE 2LBS,1740010695,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free""]",1,https://riba.app/imgrs/THUMBS%20500X500/138683.JPG
149037,MAHATMA BROWN RICE 3 LBS,1740010807,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/149037.JPG
3593,MAHATMA GOLD PARBOILE RICE 5LB,1740010930,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/3593.JPG
3594,MAHATMA RICE EXTRA LONG 5 LBS,1740010932,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/3594.JPG
149039,MAHATMA JASMINE LONG RICE 5LBS,1740010951,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/149039.JPG
46450,MAHATMA RICE EXTRA LONG 10 LBS,1740011066,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free""]",1,https://riba.app/imgrs/THUMBS%20500X500/46450.JPG
273053,MAHATMA WHITE VALENCIA,1740022268,Despensa,MAHATMA,Arroz Y Granos,"[""Gluten-free"",""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/273053.JPG
13043,FRIJOLES NEGROS,175556,Despensa,VIKINGO,Arroz Y Granos,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/13043.JPG
13052,FRIJOL CHIRICANO ROJO,175607,Despensa,VIKINGO,Arroz Y Granos,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/13052.JPG
15292,YAMS CUTR 04321,1760004321,Despensa,BRUCES,Conservas Y Encurtidos,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/15292.JPG
23358,SALSA DE CONDIMENTAR,179010,Despensa,BATURRO,Aderezos Y Salsas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/23358.JPG
23331,SALSA CHINA ,179931,Despensa,BATURRO,Aderezos Y Salsas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/23331.JPG
23333,SALSA INGLESA,179937,Despensa,BATURRO,Aderezos Y Salsas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/23333.JPG
23338,SALSA PARA CONDIMENTAR,179942,Despensa,BATURRO,Aderezos Y Salsas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/23338.JPG
264492,PILL BUTTERMILK BISCUITS FLAKY,1800000109,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/264492.JPG
324804,PILLSBURY CRNDOG WRAP DOUGH ,1800000127,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/324804.JPG
324807,PILLBURY FRENCH BREAD DOUGH ,1800000128,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/324807.JPG
324810,PILLSBURY THN & CRSPY PIZZA,1800000134,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/324810.JPG
47179,PILL GRAND BTRMLK BIS,1800000182,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/47179.JPG
81859,PILL GRANDS BTR TASTIN BIS,1800000183,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/81859.JPG
125793,PILL GRANDS FLAKY LAYERS,1800000210,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/125793.JPG
143955,PILL GRANDS FL BUTTER TASTIN,1800000211,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/143955.JPG
182237,PILLS BIG&FLAKY CRSNT,1800000235,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/182237.JPG
294784,PILLSBURY GRAND BUTTER FLAKE,1800000236,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/294784.JPG
246335,PB GRANDS FLAKY CINN ROLLS,1800000254,Despensa,PILLSBURY ,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/246335.JPG
248516,PILLSBURY HNY BUTTER CRESCENT,1800000316,Despensa,PILLSBURY ,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/248516.JPG
3574,CRESCENT ROLLS 52340 PILLBURY,1800000401,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/3574.JPG
3573,CINNAMON ROLLS WITH ICING ,1800000501,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/3573.JPG
3582,CINNAMON ROLL 5 CT  7 OZ,1800000507,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/3582.JPG
248518,PILLSBURY CINNAMON ROLLS,1800000512,Despensa,PILLSBURY ,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/248518.JPG
179104,PILLSBURY RBG SUGAR COOKIES,1800000724,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/179104.JPG
130202,PILL CHOCOLATE CHIP COOKIES,1800000731,Despensa,PILLSBURY (FRIO).,Reposteria,"[""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/130202.JPG
289052,CRESCENT DOUGH SHEET,1800000757,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/289052.JPG
324781,PILSBURY GRANDS HNY BTR BSC,1800000918,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/324781.JPG
324779,PILSBURY OREO COKIES,1800011709,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/324779.JPG
172521,PILLS READY PIE CRUSTS,1800028794,Despensa,PILLSBURY (FRIO).,Reposteria,"[""Vegetariana""]",1,https://riba.app/imgrs/THUMBS%20500X500/172521.JPG
264603,PILLSBURY COOKIE DOUG SUGAR,1800081772,Despensa,PILLSBURY (FRIO).,Reposteria,"[""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/264603.JPG
47403,PILLSBURY PIE CRUST ALLVEG FRZ,1800085133,Despensa,PILLSBURY (FRIO).,Reposteria,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/47403.JPG
19289,SALSA CONDIMENTADA CON VINO,18417,Despensa,PROLUXSA,Aderezos Y Salsas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/19289.JPG
347814,GRAZA EXTRA VIRGEN OLIVE OIL,19589369367,Despensa,GRAZA,Aceites Y Mantecas,NULL,1,https://riba.app/imgrs/THUMBS%20500X500/347814.JPG
320556,REGULAR COOKING SPRAY,19600511739,Despensa,CRISCO,Aceites Y Mantecas,"[""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/320556.JPG
323308,MANTECA CRISCO REGULAR 3LBS,19600524234,Despensa,CRISCO,Aceites Y Mantecas,"[""Kosher""]",1,https://riba.app/imgrs/THUMBS%20500X500/323308.JPG
